"y","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90"
1963,25.7344,-72.5015,-50.28553,-42.5435,14.54953,-10.97581,-31.32666,1.64266,-2.51054,-1.71574,-0.79969,19.77547,60.08226,2537.28898,4298.71237,2105.62571,1265.47903,946.78737,1120.50222,559.30541,1097.03191,389.15015,373.93764,390.75734,-38.90931,128.40212,941.93825,221.32634,-29.64116,-105.96774,44.94779,-92.34337,137.96909,36.13067,-39.78763,368.44862,20.98471,631.55137,-103.61072,462.95563,-39.99309,-4.46348,-73.06018,-37.19802,70.53007,155.05184,-302.10977,720.62944,-37.48867,205.34053,-23.78994,184.91696,-21.05261,298.47363,30.17859,266.42585,597.7603,55.8287,246.86731,166.83151,8.88823,21.1962,59.756,-338.00934,-65.40659,321.90303,97.35061,0.76189,151.96518,3.13766,-31.60271,801.95294,-140.02944,-46.82194,-94.6234,-19.87135,-0.47122,378.06713,-479.67776,218.54342,127.86127,-197.47688,27.60631,154.66647,14.49973,76.52371,116.58297,-2.80219,-228.10352,32.51955
1998,38.79455,36.90846,115.17116,22.49113,6.70615,-0.8927,-29.41792,6.8996,-0.62985,10.49896,0.0026,6.14351,39.83741,3495.20799,3308.62371,1258.18277,1356.83868,540.63689,951.29983,455.32877,556.33446,310.92695,177.85564,275.15451,45.96553,1533.24911,871.45861,363.95292,-251.45258,-200.58642,-77.50601,130.63589,114.70321,-56.6278,29.0707,156.49201,495.32912,1183.13269,-223.44039,482.34228,44.63499,48.02389,2.46213,-40.61447,31.71792,64.49308,220.25947,-170.20967,135.00219,13.38527,-23.66426,3.9205,-8.21123,27.40554,35.82519,-264.85205,921.75464,201.20832,243.4036,139.68979,-53.77856,6.02718,9.52072,551.84298,-157.97506,38.68519,33.04219,-80.55637,-0.45056,18.05209,-349.43788,-75.61554,-172.47285,-1.03908,-17.93421,13.12371,-312.67831,-179.38639,-82.57096,14.812,14.8235,-396.91261,1.21848,-7.20876,4.39632,35.73806,-112.12583,4.12644,-139.27014,13.50383
1997,43.04135,14.32254,20.22867,4.06142,5.78004,9.66425,-12.71917,3.29538,3.51535,3.81101,-6.26837,10.11425,40.14269,2424.2401,2393.40066,2413.78066,752.31181,1130.52127,673.06223,981.81011,567.63651,494.5168,372.93188,185.15123,-27.3309,413.16006,-147.82434,181.44257,23.56959,3.72123,-173.75409,111.13604,-47.58088,20.81343,-31.1927,82.27939,203.41004,508.1764,-770.4161,250.70164,139.52006,159.74977,-142.52716,10.02767,45.02889,24.08987,17.41702,-17.77266,-32.69209,123.21948,-129.06801,92.51967,14.06178,-36.39264,19.74987,-119.24681,366.68524,230.93439,312.27956,67.93949,8.77422,-33.08536,-25.93331,-213.22482,-16.62794,210.44751,70.35857,-65.39953,-37.93526,33.26127,122.20974,356.66553,-336.23358,-33.79171,-9.58657,-3.87714,-39.70809,157.06944,-131.07364,-12.60547,38.69147,54.66424,56.48562,-35.30906,-15.26616,-0.7018,-212.46892,5.49798,-20.71443,-13.23465
2005,42.64783,-9.50984,-7.04199,14.00914,-9.62033,-4.86962,9.37159,-4.63814,-6.38828,-6.10803,1.21976,0.12755,27.07578,4687.98399,1659.94367,1447.16719,1051.72782,1059.70426,188.48931,407.84797,204.25492,298.00039,181.18993,156.13399,139.13667,-20.94616,264.01651,180.90379,375.21269,100.78863,8.77972,64.10564,-11.9139,3.79629,15.83669,-44.84528,-57.06326,146.12786,587.88587,-85.59574,-282.99708,-21.15373,22.83311,48.0776,31.97717,50.57213,1367.38303,367.30767,47.42135,-49.02926,-86.51451,-43.38865,81.27198,24.78897,11.80666,556.78105,-77.01798,-436.72535,-174.21604,-142.40483,13.24634,-53.21524,44.10783,-205.34757,-210.22551,-220.04009,-149.96692,-10.55452,3.23667,4.76993,-38.90077,-185.53933,12.79063,-86.75842,40.65224,-11.30325,77.46162,-113.82499,-211.39348,-61.41815,10.7616,5.90245,64.03892,24.02083,12.67631,-58.03517,161.70422,-10.37756,235.38826,21.86832
1999,47.09147,8.05354,5.62553,0.76874,0.19421,-3.80084,-20.33357,-11.28276,-0.28715,1.3273,7.71112,7.83343,14.9097,1234.92916,1118.05073,946.97301,413.10939,811.83286,444.00222,341.34212,271.24503,274.63418,201.0721,264.25316,-9.83242,-73.76233,15.74357,28.83539,109.04558,140.03417,43.18719,8.51344,9.88761,0.24867,15.6208,75.70891,-116.86848,9.6586,-342.32024,6.94225,-25.47478,-7.16264,-34.8219,7.27811,3.14898,-10.87706,50.56727,14.1537,-71.32016,-13.26149,26.30807,16.40479,16.3038,-10.71723,-4.49632,96.295,278.33658,32.19282,102.72089,-45.54835,4.01286,11.52966,-5.11373,-160.70352,125.21526,-44.77167,30.90192,61.84185,58.74153,17.96898,27.29598,-129.70774,-4.04588,26.53153,-32.98359,3.82906,-10.3497,47.56462,-53.28959,3.64645,-8.91347,-82.91684,-83.97547,-1.18077,5.24145,56.23952,-62.97245,-6.11536,16.76486,-9.74185
2001,46.04064,-11.16077,26.4801,3.1918,4.41515,-4.99719,-11.94359,4.02179,8.80939,3.06884,4.88348,12.00653,11.13834,1395.48587,2366.37835,851.5773,1138.57191,771.99796,377.2672,267.49797,221.29387,250.02499,189.48757,289.25085,1.03995,969.14115,262.46923,138.29582,88.52668,77.92622,58.26765,47.4445,24.19353,-33.48584,30.71752,-26.42402,181.71002,887.62468,-189.99278,-100.67736,27.31079,50.09461,-22.9223,-15.60076,-32.53198,-26.24227,766.20202,245.89886,-143.08392,-31.12378,-18.50796,22.77327,19.43004,-19.94088,-4.6443,15.53151,-148.49883,-39.25839,60.68391,-31.24523,0.16112,-19.92739,-0.70582,-207.32622,-174.6326,-19.90106,70.7204,-5.65271,19.52674,13.28766,-16.37952,12.89252,-50.69689,20.17788,-45.42763,1.78313,-22.56229,-15.26871,7.15847,6.07269,4.17891,47.40592,99.84234,3.13344,15.96454,10.16998,35.5763,-7.97957,-135.7387,-6.27957
2004,25.76895,50.02343,-13.58371,-30.38914,19.87514,-18.09019,-8.33257,10.66138,11.9439,17.66186,-6.4429,7.31929,76.50456,3152.01382,771.42664,1392.86776,2370.44975,747.92492,915.51256,806.64858,678.25425,518.67959,425.92043,289.25982,-236.04839,-491.49909,306.84199,-525.73491,-22.80419,-153.62174,-307.80059,-262.61883,313.46743,192.63857,124.83915,-67.35155,-608.75184,-903.35581,-366.0211,836.34243,-124.25406,75.65515,-246.98668,168.42913,164.52885,-6.52392,861.22631,-68.5374,-306.26086,-255.29014,-67.26665,49.01723,-176.00351,154.42261,-24.16776,-225.55864,-165.75205,191.32143,-99.89812,358.94229,154.21242,-187.12286,157.62276,753.59752,71.10195,38.11539,224.00612,199.66217,48.57003,-127.75447,-682.90836,220.17182,-262.70243,-67.23772,178.51489,43.66187,-503.35417,52.43232,-563.97058,-179.65855,0.29583,-251.7584,105.63613,-27.98996,79.90597,286.86952,156.70999,-19.52408,-90.20207,32.00136
1998,45.54733,-11.26265,-16.46559,-3.02985,-12.22593,-15.45516,-7.73718,7.79221,2.47715,-3.62761,3.83538,13.25069,39.17794,5133.63659,2221.48521,880.60284,1126.62606,610.35764,426.62386,358.88396,305.73696,151.96567,125.87714,203.87133,200.83091,-108.24257,199.54061,-137.91004,-65.96839,-12.90868,-20.73376,18.43938,36.09633,7.67597,4.72354,113.9357,493.80486,-295.77904,38.26957,-134.54731,137.2748,-93.84548,24.81616,-26.2629,-26.39107,61.4253,-1082.00904,102.93431,-45.03161,70.84331,-71.02091,-11.94741,32.65655,-20.89138,-66.5867,399.66616,274.31512,177.3078,191.6931,69.151,15.55921,2.58723,25.62185,-482.03749,-177.65092,-128.16386,37.74942,84.19485,92.26687,3.44081,141.37889,-479.79936,-33.34021,14.72305,-27.85217,-3.89981,-133.59653,-19.46424,2.8962,70.78621,-38.67241,2.27254,69.73353,44.29237,-13.36997,15.57742,17.23769,12.427,-327.37093,-1.85851
2008,48.86543,27.07082,29.69039,11.87176,-21.60432,-17.13029,12.49341,-15.5071,12.93999,2.45061,2.47682,-0.46512,18.36696,2399.05006,1072.13695,653.8455,607.62755,493.57731,292.63588,324.3682,254.10066,267.91938,135.13101,147.51308,113.37543,-846.96315,71.16782,-153.29412,-33.43749,24.83816,5.77673,58.56211,-34.87711,0.8432,-5.58746,-15.70237,-464.33803,-55.13824,-39.34504,51.08538,21.61074,44.35924,-61.68193,-1.13473,30.16834,-21.92207,307.60869,201.11719,22.53886,68.6231,65.4861,-31.89959,-7.99632,43.0316,21.78687,-256.78783,35.72705,-187.604,97.243,-227.64346,5.41114,-8.69568,-19.55712,34.06109,63.20117,-66.81751,-12.05536,37.53776,9.8398,11.03374,49.99683,64.16929,69.93366,-22.5745,-36.7611,3.45912,-16.65409,-52.26077,7.03125,0.52033,15.8807,90.54439,6.76685,60.48469,9.896,-35.10578,13.46663,0.92862,-64.71038,-6.10914
1995,38.57635,-51.91292,15.99111,-5.26188,-6.76884,-11.27234,-12.07405,-3.91618,-6.99257,-8.16627,2.42037,5.28583,100.65595,4277.39494,5473.01039,1394.62046,1580.14116,604.92599,560.5637,700.60473,1134.54295,323.96591,326.24385,509.24072,277.06957,1600.60128,988.52228,-288.83924,-5.34641,-51.33438,160.00964,-276.7516,61.27137,16.98606,18.58841,537.55341,125.28906,-113.88497,79.14652,-255.35003,-191.31391,-378.83545,-4.97523,38.90626,10.85905,98.90211,278.47122,395.00491,18.08799,-119.50334,93.09841,-36.75254,136.76657,280.15365,-15.73846,271.77133,-174.73983,-393.68988,413.02284,-162.26021,20.29942,-51.74958,58.31335,-596.18858,-443.32326,-209.58548,-61.32438,26.11115,48.68249,-28.27344,-309.43845,593.84714,0.91158,-91.57748,-90.48833,-101.4919,806.21339,11.97845,-224.88612,79.28681,144.15475,-40.83805,293.37737,6.95048,-11.94907,21.21042,488.86281,15.26776,228.16645,93.31552
2003,29.34553,-76.75897,22.18883,-21.30155,19.59266,-15.26157,-22.25692,1.32098,5.22349,0.85854,0.94772,12.36754,69.36193,3208.68121,3808.92799,1592.77542,1996.52768,425.58275,1276.15397,462.44998,865.80792,266.03269,325.39962,476.0012,-41.38116,-71.13701,797.30844,33.65951,-61.05891,-124.19173,160.15516,-141.9214,124.64412,37.66577,5.81557,346.12528,51.79471,129.26265,-83.20862,264.93353,-96.90084,-97.75555,-51.15756,-25.46368,-34.08838,97.24631,-713.8068,242.45473,12.9159,137.91881,79.19911,0.55661,-34.68397,36.16373,-12.96605,211.53792,277.27672,183.59592,87.68023,-17.3228,-3.1061,28.98416,46.90001,-71.05407,-73.53974,203.42722,-31.06507,12.23071,135.84714,-14.52344,-245.25957,903.88617,-89.12545,-7.18084,-60.84014,-37.91526,167.07821,150.45269,-439.96418,231.99709,149.46556,-174.42297,139.01049,95.18663,10.17641,-90.17235,96.03115,-3.59933,-81.72447,7.95401
2003,45.64083,22.1054,6.62128,-14.06885,-4.37418,-16.63483,-11.63082,-5.07507,-4.26438,-3.72941,1.22784,0.98382,77.87136,1672.17599,1551.38959,720.17281,792.17871,374.1796,375.68461,393.60982,215.66829,248.32286,159.71728,312.2471,42.28656,-57.38563,324.96094,-119.30655,23.52979,-11.06574,1.10631,38.91779,20.45768,-1.20973,16.50853,205.07529,-29.8889,-225.81246,-105.9764,-51.30127,-56.81696,76.01214,26.72976,-15.5845,-31.02497,59.84725,64.07884,-27.90645,84.38736,-31.94279,4.84463,14.33388,48.01018,-72.11946,-89.3978,63.49547,251.48102,22.12631,-8.83567,-45.69449,3.34975,-29.78835,-20.84954,9.07059,177.83797,68.07319,-37.14698,-9.78182,-8.40596,36.11382,-107.61914,222.58467,70.39208,-43.67095,41.2,27.43944,-87.27008,258.07197,-63.69794,63.55861,44.21127,-79.17372,52.63276,-7.80224,37.22492,15.06212,-194.53848,-0.26188,-33.60796,-72.27835
2001,40.53419,-8.66085,-28.70131,6.24564,-1.63217,-19.87835,4.03408,-5.72766,0.88255,1.47047,7.45946,-1.06216,68.38118,3916.98342,3871.73715,1843.48829,819.4376,1191.96996,475.70414,558.75986,392.89725,331.804,325.56892,251.49305,180.52298,496.48738,-89.99236,-307.47515,-26.79805,20.88187,-2.4045,-30.17509,-36.59997,12.29981,-17.70476,1.12583,232.96788,257.401,176.7612,53.63069,49.47541,-13.08892,-27.06316,-32.10743,-3.22522,5.45754,283.98715,-20.58022,-104.36795,0.18788,103.58183,-33.39437,-31.92373,29.90513,-11.50867,318.3546,61.36477,-284.95877,60.29388,-291.16372,7.46156,2.64418,23.4134,-261.53171,251.01294,-14.07051,-17.60296,-84.13605,-64.68161,-25.61161,-176.42693,272.70742,10.71194,-46.76503,93.94328,-57.40018,45.27739,64.2617,112.64154,-29.49739,46.33353,-115.64508,-192.40878,130.615,-9.71698,-8.99686,-27.73731,6.73143,168.63862,30.26226
2007,49.25503,58.63341,6.49447,-12.44789,3.31338,-28.72945,0.03127,-3.47395,-12.8714,-2.81302,-0.59528,3.35546,17.88517,805.97655,1047.11328,417.49626,157.6697,141.49086,224.73497,177.59211,170.83879,118.14178,63.16781,159.22841,25.98092,-54.92895,216.76514,18.62595,1.59541,-32.28584,23.92424,-24.67006,12.76926,-4.18266,24.59046,17.8251,-108.61276,90.99313,-15.83011,15.43207,-28.10242,5.67419,-26.20197,-1.73747,-16.86122,-9.97503,58.59093,49.14262,-49.16996,35.07399,1.00556,-1.26356,8.21898,-19.3616,-2.61881,-13.40687,-15.72014,-17.83057,20.66819,-31.64028,-9.71658,0.27563,-3.52363,-81.05484,45.01379,-24.02204,-12.67769,-3.95849,-10.22606,1.78712,71.59898,-43.70155,-7.48246,3.94732,14.09316,0.95205,-32.45688,-2.82774,-12.71968,25.55281,-2.9924,-30.51271,29.54318,55.13816,6.43205,3.2349,185.5028,4.24478,58.15311,11.86213
2000,48.12722,67.14624,-9.80888,-8.82811,2.83633,-0.50182,-1.85972,-7.35301,4.93288,-6.54736,-6.49693,7.76622,20.65194,792.14311,823.21619,1009.58023,458.98434,628.1499,429.53031,398.10156,276.13501,317.26183,146.33193,186.15975,-6.33541,-293.47214,-86.04489,-54.96964,73.23579,-0.14174,18.59627,46.82622,21.50871,5.3138,-7.06058,21.04388,-45.12547,136.49304,-233.6043,58.64086,21.87702,64.92718,0.83187,-1.37561,18.64223,14.73084,-199.14517,24.24322,33.4274,46.7138,22.56345,-10.25713,6.65177,37.30942,-6.62377,-96.22328,29.71126,-34.93523,93.21955,-76.60173,12.1248,-20.25391,-5.13178,45.02842,166.15278,-7.74563,31.99685,-27.14988,84.28493,-0.63129,-23.59642,31.16897,-25.40458,-24.94242,6.58522,-0.682,-49.23412,93.2668,-35.16632,57.08088,6.52974,-3.53711,3.01352,-49.93896,8.32544,55.31562,12.09522,-0.05694,-0.68651,0.95454
1998,23.76216,-45.57,25.71829,6.71824,-54.20949,-7.05551,5.58248,15.14239,-5.84857,9.90268,-4.93518,-6.98431,11.67065,2717.3905,1327.71584,1162.55017,5511.37957,933.97083,852.59892,342.64914,421.2849,308.29768,181.31635,321.73244,9.04526,163.08629,392.49443,-1021.58583,-1075.74715,82.00054,309.51121,-4.40623,120.093,-32.72881,74.94396,44.75991,552.95004,464.83068,305.29365,-531.36866,95.8047,-124.20611,77.43225,-22.24651,-16.21196,67.4987,-2825.29958,280.85411,93.2058,-475.81008,86.96944,83.78581,6.38191,-34.1293,-110.60389,578.95222,-160.28559,198.18196,-493.20315,256.35347,-52.99823,-5.49842,54.24363,-55.78271,-94.17534,180.76386,-531.48678,-103.84205,48.93864,6.61933,48.92023,106.76855,127.66683,31.64199,62.02256,8.44792,349.41565,-10.68397,-29.41205,-199.65901,26.43607,193.188,-64.58863,109.78753,20.11732,-13.95284,36.58725,-4.11944,117.39597,19.19245
2009,40.09145,-26.20742,-73.92802,-17.28753,4.14214,-14.64961,4.94974,-7.31246,-8.44284,-8.6876,-1.9309,11.59097,36.75327,3592.65689,2149.9609,2344.14745,786.91726,1327.3513,423.26936,793.53447,438.55841,439.3403,405.48895,226.87073,124.80152,425.67399,-591.73883,-166.30997,37.53063,220.4428,-42.52305,82.12776,-45.76976,-4.11695,-69.95677,76.68303,-324.69154,147.02414,-452.14429,84.6069,-8.75115,46.197,-148.96247,-3.20324,49.87318,-32.7159,340.03572,179.61572,-90.4997,-68.30489,58.15945,2.70472,81.04939,0.90273,70.55748,355.07078,-199.16272,-144.26997,1.0815,-153.23448,-28.21499,-52.87134,21.17204,51.28545,123.32143,139.13232,-33.87191,-202.22251,20.85896,-0.19813,-5.27452,-90.18956,21.82205,-54.41448,40.05835,-23.29471,-159.78528,61.85944,8.98268,65.29922,-15.70854,-30.1202,55.46774,-53.2068,-0.39858,-37.07857,-24.42958,-16.19059,183.98803,13.17999
2010,47.64778,1.98743,-21.13082,27.51422,-13.95853,-20.7213,14.92813,-5.99563,0.75183,7.47493,5.23162,5.14056,16.47903,1423.17811,1139.27942,1423.79538,685.42636,843.14089,631.7582,203.41792,474.9626,233.9555,400.08261,297.33771,-42.25329,545.63854,58.23707,297.06373,100.19391,117.42258,-46.12854,44.97972,78.09927,76.23504,20.77132,-1.01154,215.46688,326.93106,-246.93659,115.22675,44.12006,-124.25074,6.38096,-22.651,-11.66842,-30.15345,203.62297,152.3756,-68.1444,-20.24153,11.08534,-41.18155,16.42879,67.2737,15.06502,174.00785,59.41749,-99.83256,-39.40888,-135.08647,-16.83891,22.78833,7.77247,-253.70267,-5.50365,-275.88137,-57.39651,195.44305,-257.26797,15.02682,-32.28249,-63.66395,23.44729,-14.13144,2.96125,7.73203,-154.60772,-120.5061,-133.52608,-132.28855,29.14938,-213.71201,-63.43079,-82.37939,10.91003,-63.00355,50.02333,-0.43825,187.47005,-12.3091
2000,39.72826,-61.3111,10.78883,-9.35727,32.876,-18.2171,-10.02064,-11.96931,-2.09495,-7.60344,1.22154,-6.11577,55.57028,2117.19201,1327.41092,1191.35131,545.27122,542.83341,411.76479,436.39923,262.65636,270.15324,196.63282,319.4262,-86.347,-226.60378,63.78789,-99.71525,-46.46291,53.17849,4.49243,-11.73438,-41.22214,-18.65885,46.5783,91.53164,40.34392,40.01007,-207.49108,-60.65297,36.16155,67.88366,-15.43791,8.86151,-20.96918,-35.7107,66.43893,83.74449,38.75266,49.50625,60.96957,29.05009,-28.46991,8.37754,7.99017,72.96026,-18.69469,-104.52824,-47.89152,-60.47284,3.90772,-37.59299,15.00129,-41.59662,93.99591,64.54086,-46.18513,-8.46375,-22.70102,-10.75365,266.41597,43.00238,17.71872,6.19392,4.36523,4.95915,-90.55965,86.84517,-15.20479,-3.23956,9.67838,105.70485,20.8342,100.34224,16.73821,-64.38881,-140.03013,-4.15049,-36.61662,-12.11762
1993,36.41376,-219.24369,128.23078,36.95049,14.0945,-8.15508,0.36182,9.78814,-12.23571,-1.60951,10.97188,0.60136,4.54911,521.73886,344.92134,562.32789,246.99741,327.81542,408.44453,230.70193,325.00067,105.56553,97.62654,251.52555,-30.11985,-42.24792,16.05302,109.45255,26.21348,-19.00722,98.28404,-53.36454,36.38493,34.43497,33.2478,19.43096,138.42699,69.57005,-60.12041,27.49128,-17.12276,-97.59512,-24.62434,-5.27538,-16.17027,-2.4057,37.76686,32.58066,-38.35446,50.20522,-17.31593,23.23971,-23.73614,-21.35309,-10.34132,65.83549,90.36152,226.03244,59.04844,105.45488,12.30497,63.48106,1.59323,-73.66526,-40.68012,93.09512,43.98217,78.36872,62.69253,-4.80741,81.71099,76.03094,-29.92204,-17.66157,29.2453,-11.79371,35.57223,33.08376,-76.1921,-15.94525,15.02713,18.59643,56.78674,87.5053,0.82039,10.13831,71.82227,4.39599,56.33797,6.35633
2005,33.769,-42.63856,5.71,4.42229,-45.12607,2.89349,38.07386,11.43038,-0.25393,11.93953,-11.77287,-12.53586,44.5507,2109.37628,1865.88095,1250.9536,1396.1575,1579.19531,811.23846,521.57136,288.94493,431.16974,284.0914,223.60134,3.4334,-100.60128,383.29129,35.94781,-66.79394,-58.99528,-265.85391,-25.78967,-71.97913,-32.69781,-41.19861,-53.94915,-210.44221,652.45705,518.7424,-112.07228,141.16441,125.93676,35.11015,-12.53409,44.77727,30.39812,257.77306,825.16113,-299.74496,250.96864,-83.32399,-161.01199,119.49194,83.33936,-101.46921,-151.04947,-108.02917,116.40693,-115.43355,174.8889,-119.16924,-56.03251,4.71787,-119.32166,171.06259,-136.70797,-8.21576,-103.8453,104.89378,57.21705,-76.45841,18.74132,302.34186,131.69265,-30.32825,-32.38134,102.59029,153.63659,6.26764,-97.02491,58.48008,-84.20375,2.97873,118.59829,19.89671,-32.25422,56.55953,-9.09845,29.49206,36.96425
2000,39.28113,16.00468,-1.00135,10.44915,-16.48608,-13.13115,-4.87864,-1.53049,-4.50761,5.63926,2.27594,3.58717,51.68112,4662.21012,3256.22459,1611.80272,1095.30792,1030.84133,691.41527,526.39583,488.72696,336.06825,274.61089,262.36638,247.60862,-1435.53901,409.43787,-128.91391,-121.53171,-61.26115,42.4374,-55.43914,5.82754,1.02338,7.37413,-73.46187,-1116.57159,-307.51697,40.61211,-23.3654,-55.63578,-99.13688,-135.74241,65.86948,28.32333,-70.42983,158.75425,588.37055,-283.08692,152.12078,202.60787,-0.97442,-59.99487,83.99855,-69.1511,-302.85122,-571.47814,-261.81247,-230.75387,-7.15234,-43.81612,-8.01749,-39.98438,184.3356,-272.04754,118.79311,-41.88083,163.97962,-117.65485,78.97316,480.57732,136.98565,57.55812,-14.65036,-10.84205,-18.22612,-334.71066,102.23787,41.09563,12.41427,-17.50368,-364.59794,208.82638,83.91752,-19.00478,-189.54213,-38.15112,-15.12933,-141.68332,-28.04387
2001,49.15141,8.30331,21.4012,3.5833,-15.67769,-5.4014,3.33021,-4.16669,3.8327,-3.59697,-0.89244,4.28215,17.57174,1230.03391,926.1057,1087.01047,723.74046,709.35409,352.06116,442.32248,317.36799,241.47092,214.22311,233.81691,44.51151,44.09554,-436.44243,-79.14538,-134.07363,113.54575,-46.76137,42.67555,-8.2236,-14.46694,14.45007,57.0472,-50.95543,-9.40087,-39.17848,28.36078,43.07229,14.46659,-81.65677,2.1198,-8.61348,-6.79837,-128.52067,-174.19418,-15.46149,4.41289,86.83702,-2.81093,27.72757,2.82722,20.82968,32.45081,-90.10082,85.99863,4.06495,-71.16006,-7.39923,-22.4952,-22.19659,-133.31231,-35.69385,37.57511,53.02469,87.12699,62.46456,-31.11239,-48.922,-5.11055,-27.28411,-27.04866,94.21043,2.40697,-12.04547,101.39597,-100.84172,-88.37318,-0.60588,-36.03355,6.62512,69.56987,1.6926,25.17005,-184.24042,2.96951,38.42743,-20.44086
2005,50.45022,-15.9257,41.56415,1.7792,-3.24294,-18.81511,8.84269,-12.14509,-0.00991,-11.537,2.18376,2.48719,13.51585,1059.8423,713.75146,513.57513,447.44873,355.82327,539.27963,409.67307,210.49952,256.45878,112.48702,170.59242,5.01297,-290.10709,20.20378,-0.58915,-17.99016,-43.12602,30.59968,38.47541,-4.53216,-30.76027,10.23827,38.45345,-179.1581,-44.26795,-200.64539,7.31317,-14.39664,41.292,-70.73758,1.44976,-14.79317,12.35968,28.30541,-38.82554,53.97293,24.18401,5.47059,29.12426,28.11448,20.0835,-4.50847,-9.66318,181.57401,-99.2533,121.29988,-87.12164,-28.26198,-18.99299,-14.3577,59.37481,79.02308,7.68397,30.76677,11.3947,-42.53134,14.74832,78.11907,55.39967,23.62773,0.58928,18.95939,9.39462,-109.51726,110.6618,-74.15009,72.13459,0.39508,-13.04553,-12.21785,-17.83905,4.84211,13.39261,-94.15675,2.59812,-6.47996,-8.39391
2009,47.86481,-24.46345,35.20941,-3.4313,17.53315,-16.17875,15.4631,0.77572,-1.31012,-9.60825,-2.64688,1.2356,23.03598,2743.24427,1928.65688,1036.3284,766.62487,750.58591,632.82086,309.3038,357.42399,249.23423,132.08948,387.94681,-122.65777,-385.49358,346.83084,200.31257,104.07706,-15.50509,68.37315,15.71025,108.20493,-6.99707,48.60577,-6.833,331.44813,76.23044,193.69431,182.97237,91.86085,23.6111,-76.21975,12.09851,35.60545,-32.3999,278.01715,360.27194,136.13913,58.18337,-119.41446,-26.28369,35.70729,47.70629,-32.42238,743.67322,273.28784,68.98715,31.21628,-91.41257,19.80866,3.2601,-68.23784,-215.47979,185.18205,-103.50256,-75.17487,-40.90061,179.48418,4.73574,45.62088,45.66287,-90.13411,-1.25783,-169.97579,-31.07035,-313.65246,10.68498,-103.51074,-17.84708,17.02948,-106.59519,182.56381,-62.08331,9.66941,-172.38816,52.57521,7.31249,-294.90945,24.68094
2007,35.42209,-28.02379,77.29441,2.56835,6.50404,-11.32033,-34.87933,-6.0151,-7.24934,-7.75664,4.96284,4.50607,35.79208,3738.40045,3937.99555,2203.71565,1355.35402,800.47612,742.51096,423.34235,363.8815,228.79668,232.27922,496.77317,-17.12279,1580.15344,705.52807,195.29544,99.34726,-107.91665,-23.93129,-6.4502,99.17968,43.16911,66.85772,39.60978,677.94779,645.43196,-361.95889,-274.07203,-157.87057,159.80702,-78.39707,-26.19849,-8.02444,-30.54456,1226.74188,905.4163,-585.71624,-83.08469,-45.55228,70.15121,-34.32141,-92.8868,-80.24568,191.97808,-815.59436,300.14647,-293.69774,179.46258,-44.746,3.09239,11.17536,-164.45774,-213.47314,-111.15174,-139.55527,90.23665,-282.12486,24.51686,-12.73421,-176.4781,-257.24743,27.09014,159.15916,-34.71712,-287.03166,209.97017,-273.16844,-94.02259,40.77499,-89.24961,226.06116,179.16957,10.66431,-43.25675,344.73752,-7.11527,-451.54894,-5.08578
